PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,painting_id,artist
-1.6775185,-2.53301,-1.9087702,1.8129613,1.5529042,-2.2442331,-2.8026743,1.1503406,0.36241776,-3.2508154,dali_39,salvador-dali
-1.4033124,-2.9219425,-1.6458884,1.6091669,1.8068485,-2.6673653,-2.5307276,0.96878874,-0.008610047,-3.1973703,dali_4,salvador-dali
-1.4199091,-2.7627196,-1.5463595,1.759687,1.4771779,-2.5869606,-2.9263315,1.0053887,0.315925,-3.1224144,dali_5,salvador-dali
-1.725623,-2.8943317,-1.9734129,2.0071294,1.1594148,-2.645674,-2.7086053,1.1671336,0.49197978,-3.2750313,dali_6,salvador-dali
-1.0845505,-2.45836,-2.125881,1.8969698,1.3091346,-2.2945614,-2.8491764,1.2107338,0.09446992,-2.9596195,dali_7,salvador-dali
-1.5500097,-2.4931374,-1.9221991,1.7642884,1.5917286,-2.6865752,-2.868177,1.0174875,0.10263844,-3.404589,dali_8,salvador-dali
-1.3689308,-2.7223287,-1.7988743,1.741493,1.4668123,-2.443021,-2.5742533,1.0761862,0.3646661,-3.0888097,dali_9,salvador-dali
0.8626061,1.5279202,0.88877404,-0.43725222,-1.741979,1.7898638,1.5560255,-0.15306826,0.56641865,2.3993511,david_1,jacques-louis-david
0.87162805,1.5634253,1.0619833,-0.64412373,-1.3400776,1.8119777,1.7654793,-0.16769809,-0.05084654,1.9796575,david_10,jacques-louis-david
0.7028973,1.5931596,1.2888803,-0.60973954,-1.6566166,1.4877958,1.1633122,-0.514337,0.31096998,2.1324947,david_11,jacques-louis-david
0.6338147,1.4981136,0.8292607,-0.44588757,-1.311097,1.5669682,1.3289748,-0.22976677,0.10886498,1.7176774,david_12,jacques-louis-david
0.6542184,1.2660533,0.83078593,-0.36295244,-1.3656417,1.4884653,1.1594039,-0.38824597,0.086158425,1.6997297,david_13,jacques-louis-david
0.36574858,1.1264195,1.2701778,-0.58278227,-1.4887896,1.2596978,0.5758529,-0.2006116,0.5208128,1.9041195,david_14,jacques-louis-david
0.72294724,1.3948507,0.9037738,-0.23287746,-1.5247952,1.4043869,1.1688955,-0.2756142,0.31818217,1.8999004,david_15,jacques-louis-david
0.49734384,1.4091784,1.2749755,-0.46328574,-1.3954859,1.63006,1.176298,-0.06445107,0.15858637,2.0486953,david_16,jacques-louis-david
0.5696028,1.5940549,0.9189246,-0.28601754,-1.5851971,1.7852925,1.648793,-0.23067273,0.5929144,2.0012925,david_17,jacques-louis-david
0.7971182,1.4873912,1.0181599,-0.6081391,-1.395577,1.9559999,1.8362265,-0.16411571,0.015994977,2.1634586,david_18,jacques-louis-david
0.558808,1.2965989,1.4749913,-0.5084543,-1.6025342,1.5803256,1.0334542,-0.1325142,0.4348468,2.1055558,david_19,jacques-louis-david
0.94664526,1.2921947,1.1524447,-0.55011946,-1.491988,1.683056,1.3646454,-0.28873184,0.20782125,2.2020752,david_2,jacques-louis-david
0.7102579,1.4085946,1.0999919,-0.4034654,-1.4756695,1.4842098,1.3041217,-0.2205065,0.44142425,2.1091564,david_20,jacques-louis-david
0.7953888,1.2024622,0.7823782,-0.41287783,-1.2433766,1.296268,1.1733187,-0.27926177,0.18092355,1.7638186,david_21,jacques-louis-david
0.48549384,1.0761765,0.9644371,-0.23059395,-1.5253013,1.3833866,1.0322924,-0.07432188,0.37112975,1.9203087,david_22,jacques-louis-david
0.5386484,1.4667753,1.3059795,-0.28334737,-1.6912311,1.8355342,1.6136458,0.030549504,0.5680683,2.4544404,david_23,jacques-louis-david
0.8296155,1.4060183,1.4924573,-0.86148906,-1.4168423,1.5121424,1.1963722,-0.34606427,-0.037911393,2.1583838,david_24,jacques-louis-david
0.4378664,1.2333355,1.24503,-0.16968414,-1.6644707,1.4316369,1.1217517,-0.28823173,0.71302605,2.1595414,david_25,jacques-louis-david
0.34953102,1.1416966,1.5585369,-0.44908124,-1.7367325,1.3814737,0.87065405,-0.17124286,0.6770535,2.1137705,david_26,jacques-louis-david
0.68938583,0.832949,0.8544434,-0.016020447,-1.834854,1.340705,0.7807764,0.16266891,0.5316572,2.034011,david_27,jacques-louis-david
0.6691265,1.4860293,0.97244954,-0.6000942,-1.1438351,1.8819923,1.7090288,-0.38916412,0.15589939,1.9398373,david_28,jacques-louis-david
0.6107098,1.166426,1.326455,-0.39508998,-1.7703792,1.4712218,0.9740934,-0.24073343,0.54349333,2.1331851,david_29,jacques-louis-david
0.6661311,1.3928332,0.8662802,-0.38899752,-1.4396567,1.6760727,1.6018813,-0.0147926025,0.31935725,1.9718018,david_3,jacques-louis-david
0.72718626,1.5128632,1.0376712,-0.6474707,-1.2794468,1.7779344,1.5922856,-0.27572414,0.17866331,2.0394533,david_30,jacques-louis-david
0.7924623,1.3888655,1.0743898,-0.43047172,-1.5660601,1.6801307,1.5677657,0.004683025,0.39607066,2.3070352,david_31,jacques-louis-david
0.71997386,1.4373606,0.78231925,-0.5478708,-1.1810013,1.844099,1.5896779,-0.02970532,-0.0060431473,1.8395458,david_32,jacques-louis-david
0.63922256,1.3699759,0.811408,-0.48610407,-1.171154,1.7100205,1.4684227,-0.020366635,0.120470986,1.7934797,david_33,jacques-louis-david
0.95499355,1.6435347,0.96895725,-0.6385767,-1.3622733,1.817948,1.6338168,-0.17491204,-0.12660755,2.1431792,david_34,jacques-louis-david
0.7228689,1.570645,0.92666674,-0.6992485,-1.1457094,1.8614928,1.6293857,-0.10172771,-0.05130562,1.8366334,david_35,jacques-louis-david
0.7721152,1.2998357,0.9684553,-0.54452395,-1.471525,1.8631566,1.6664464,-0.08952792,0.30650678,2.1831803,david_36,jacques-louis-david
0.8594925,1.4940842,1.3223608,-0.7213278,-1.3792561,1.7808431,1.4355029,-0.117394835,0.21747014,2.1570153,david_37,jacques-louis-david
0.57386047,0.9493566,1.1823487,-0.61927897,-0.9231299,1.3352795,0.82942456,-0.0765942,0.28069255,1.7216856,david_38,jacques-louis-david
0.67967874,1.2872733,1.1592668,-0.6425566,-1.4164732,1.8089756,1.1538467,-0.1560046,0.31677732,2.0563731,david_39,jacques-louis-david
0.5842718,1.3776633,1.0007763,-0.23338488,-1.623127,1.5172821,1.3779861,-0.27988818,0.253104,2.0867257,david_4,jacques-louis-david
0.6820811,1.1430465,0.980037,-0.5070729,-1.2275136,1.8063921,1.6909052,-0.13081592,0.42980307,1.8402923,david_40,jacques-louis-david
0.63898826,1.216769,1.0316747,-0.42942232,-1.3695366,1.5310996,1.1792866,-0.2631514,0.11492786,1.9171896,david_41,jacques-louis-david
0.82938373,1.2882321,1.1218684,-0.6198957,-1.3731381,1.9180238,1.7173114,-0.07851161,0.24619967,2.081128,david_42,jacques-louis-david
0.6302509,0.9969386,0.93558234,-0.4101079,-1.2099272,1.8443849,1.4222444,-0.056592185,0.56127936,1.7649782,david_43,jacques-louis-david
0.6177735,1.224227,0.8732456,-0.26671863,-1.3911718,1.5101535,1.6174313,-0.34292462,0.23925442,2.0697315,david_44,jacques-louis-david
0.53343374,1.4529516,1.2444351,-0.64867795,-1.713111,1.505781,0.9762546,-0.04907285,0.36297688,2.198386,david_45,jacques-louis-david
0.59706354,1.4377652,1.173834,-0.2988262,-1.7577115,1.5959325,1.4098076,-0.13218279,0.54154694,2.3481216,david_5,jacques-louis-david
0.7724934,1.3784207,1.0353245,-0.5302878,-1.5732201,1.4288415,1.0952263,-0.22666965,0.32589936,1.9632125,david_6,jacques-louis-david
0.9634849,1.5887961,1.0484229,-0.6947604,-1.4161943,2.0172276,1.6423755,-0.22616659,-0.009048745,2.2074387,david_7,jacques-louis-david
0.57625675,1.3258806,1.4928313,-0.73746955,-1.5678319,1.386354,1.0128499,-0.22680394,0.30050603,2.0857666,david_8,jacques-louis-david
0.3837737,0.77611065,1.2634548,-0.26888672,-1.3935416,1.174098,0.6748826,0.07720822,0.50543934,1.7482889,david_9,jacques-louis-david
-2.6662512,-4.104875,-2.7695205,2.2427928,3.3785677,-3.5611372,-3.3886943,1.7614189,0.3185467,-5.3505087,davidson_1,colin-davidson
-2.5549278,-3.9407136,-2.8922632,2.3644102,3.2177875,-3.617101,-3.7436073,1.5704994,0.14975835,-5.4104414,davidson_10,colin-davidson
-2.1200001,-3.2037358,-2.7857802,2.2716248,3.0110652,-3.0806854,-3.5166469,1.1890717,-0.1951144,-4.92943,davidson_11,colin-davidson
-2.4986527,-3.8035405,-2.5510304,2.1556892,3.1803505,-3.3654473,-3.3555005,1.6115454,0.12252915,-5.1222634,davidson_12,colin-davidson
-2.6297622,-3.8717062,-2.805736,2.1501539,3.6964781,-3.2578688,-3.310637,1.8884181,0.21401405,-5.506141,davidson_13,colin-davidson
-2.6583593,-4.005745,-3.000976,2.53732,3.4368615,-3.5667987,-3.6903784,1.701114,0.072977096,-5.7125244,davidson_14,colin-davidson
-2.5563993,-4.116151,-2.6343021,2.2376738,3.4839976,-3.3883529,-3.4381354,1.7449698,0.0704449,-5.268582,davidson_15,colin-davidson
-2.6944926,-4.1741242,-2.7255354,2.2684944,3.5364182,-3.3601954,-3.5728052,1.8275585,0.29688933,-5.397248,davidson_16,colin-davidson
-2.27053,-3.4602447,-2.9557014,2.1911843,3.0857983,-3.2760825,-3.3506382,1.4790323,0.1313927,-5.008221,davidson_17,colin-davidson
-2.5727177,-4.1460357,-2.690331,2.3534136,3.1610405,-3.3308558,-3.6414042,1.7137647,0.2843876,-5.19522,davidson_18,colin-davidson
-2.3068566,-3.797145,-2.740444,2.2052815,2.9385405,-3.1454535,-3.107929,1.8155913,0.28108782,-4.8238125,davidson_2,colin-davidson
-2.5725698,-4.0317154,-2.5171587,2.1635187,2.9835525,-3.0931911,-3.456695,1.8102207,0.45789117,-4.8480606,davidson_3,colin-davidson
-2.5511389,-3.984909,-2.9658723,2.4559343,3.2348175,-3.470425,-3.7848058,1.696082,0.13275082,-5.4911337,davidson_4,colin-davidson
-2.5748694,-3.9574838,-2.8866735,2.369063,2.9985502,-3.478756,-3.51075,1.7527595,0.5480509,-5.180704,davidson_5,colin-davidson
-2.5990365,-3.8691268,-2.5711596,2.27876,2.5927002,-3.3170164,-3.7742074,1.5167253,0.48166984,-4.690045,davidson_6,colin-davidson
-2.605141,-4.127577,-2.4956279,2.0956144,3.1361294,-3.3315673,-3.530766,1.7869759,0.3711994,-4.9243917,davidson_7,colin-davidson
-2.435178,-3.4566622,-2.8106816,2.3034961,2.7819922,-3.1628945,-3.6524503,1.4548935,0.21631995,-5.018811,davidson_8,colin-davidson
-2.4377074,-3.7891555,-2.681581,2.2882197,3.214257,-3.221968,-3.5170374,1.7438183,0.08119418,-5.1438766,davidson_9,colin-davidson
-1.4199314,-2.680877,-2.330544,2.1620352,1.6437969,-2.0686505,-2.6285365,1.3581055,0.7272643,-3.4649358,de-chazal_1,malcolm-de-chazal
-1.5188452,-2.4657962,-2.3748138,1.9438903,1.8113203,-2.5582244,-2.5439239,1.1946347,0.21040055,-3.8487928,de-chazal_10,malcolm-de-chazal
-1.4260156,-2.2309792,-2.7203279,2.1104016,1.7104391,-2.5189204,-2.6333447,1.120332,0.023125757,-3.9759912,de-chazal_11,malcolm-de-chazal
-1.5102261,-2.4615638,-2.4089158,2.0459905,1.8237026,-2.5535173,-2.5254474,1.093965,0.06438522,-3.8250828,de-chazal_12,malcolm-de-chazal
-1.4357343,-2.4100606,-2.202935,1.9734113,1.8906869,-2.4582853,-2.5431714,1.0536052,-0.15259838,-3.71323,de-chazal_13,malcolm-de-chazal
-1.5975541,-2.738386,-2.2661307,2.041643,1.4891869,-2.7155557,-2.4139585,1.1315731,0.5542443,-3.426234,de-chazal_14,malcolm-de-chazal
-1.2574055,-2.352691,-2.6381388,2.0369942,1.4515325,-2.49937,-2.4588957,1.1854285,0.2904471,-3.7197292,de-chazal_15,malcolm-de-chazal
-1.3782017,-2.9532657,-2.1782167,1.9434001,1.6542238,-2.5211024,-2.654069,1.2682235,0.49849755,-3.629555,de-chazal_16,malcolm-de-chazal
-1.555299,-2.6436706,-2.3692954,2.121694,1.562842,-2.4758852,-2.4474542,1.276475,0.29072714,-3.6252131,de-chazal_17,malcolm-de-chazal
-1.3441631,-2.290194,-2.4710732,1.9268906,1.3747791,-2.6357322,-2.6308436,0.9087195,0.5769248,-3.453461,de-chazal_18,malcolm-de-chazal
-1.2680877,-1.9857423,-2.5876048,1.8906703,1.1431329,-2.5524232,-2.7343779,1.0103365,0.5072821,-3.3352287,de-chazal_19,malcolm-de-chazal
-1.6066337,-2.0184422,-1.9484528,1.701066,1.1617259,-2.1105924,-2.5245304,1.1589578,0.42500418,-3.0853403,de-chazal_2,malcolm-de-chazal
-1.3723464,-1.9664378,-3.0000436,2.0960605,1.5699314,-2.5012662,-2.5240023,1.0078208,0.3414316,-4.073272,de-chazal_20,malcolm-de-chazal
-1.6359997,-2.3700569,-2.706826,1.996485,1.6438446,-2.5155456,-2.6650524,1.3767394,0.40795824,-3.7903092,de-chazal_21,malcolm-de-chazal
-1.3179073,-2.2804563,-2.7758298,2.0987828,1.7923708,-2.5472493,-2.6042383,1.1824048,0.18604358,-3.8716538,de-chazal_22,malcolm-de-chazal
-1.6339864,-2.693354,-2.4952302,2.2433326,1.3288456,-2.450758,-2.515716,1.282288,0.6079181,-3.5431187,de-chazal_23,malcolm-de-chazal
-1.451793,-2.2621562,-2.7112687,1.9107583,1.7477915,-2.5092356,-2.468439,1.1891885,0.36932254,-3.9128807,de-chazal_24,malcolm-de-chazal
-1.3145297,-2.1460292,-2.8097832,2.1673787,1.1736307,-2.5637488,-2.5120358,1.2906728,0.36031348,-3.5402586,de-chazal_25,malcolm-de-chazal
-1.5536855,-2.462166,-2.408097,2.0218215,1.3819222,-2.5592446,-2.6493847,1.2588576,0.38757354,-3.384568,de-chazal_26,malcolm-de-chazal
-1.3538055,-1.8617991,-2.7651339,2.0153399,1.2190216,-2.2867832,-2.2358794,1.1756692,0.44755745,-3.440609,de-chazal_27,malcolm-de-chazal
-1.3257928,-2.4908173,-2.361528,2.0475624,1.5154335,-2.4925666,-2.7191591,1.1068054,0.15923758,-3.4496,de-chazal_28,malcolm-de-chazal
-1.1229126,-1.874489,-2.6809702,2.0395114,1.3046986,-2.2968373,-2.2460032,1.134566,0.26886404,-3.4532814,de-chazal_29,malcolm-de-chazal
-1.332426,-2.351205,-2.3834267,1.981298,1.5733327,-2.4936497,-2.494365,1.1948494,0.6285501,-3.4744744,de-chazal_3,malcolm-de-chazal
-1.4717156,-2.2035468,-2.486888,1.8637736,1.4550529,-2.588664,-2.6681862,1.0354011,0.37787902,-3.7122283,de-chazal_30,malcolm-de-chazal
-1.3312263,-2.1891127,-2.0627892,1.6084259,1.9502456,-2.1830904,-2.1007712,1.0228986,-0.08135967,-3.3779495,de-chazal_31,malcolm-de-chazal
-1.4128307,-1.9969016,-2.6248107,2.0296268,0.83804226,-2.3281555,-2.312717,1.2750229,0.729361,-3.2183723,de-chazal_32,malcolm-de-chazal
-1.4046987,-2.6629944,-2.2226024,2.0401134,1.8228396,-2.4537823,-2.5104947,1.151362,0.21889183,-3.6524198,de-chazal_4,malcolm-de-chazal
-1.4661294,-2.2362866,-2.3159227,1.9162111,1.4525248,-2.3623316,-2.4985378,1.1446788,0.44716865,-3.3648927,de-chazal_5,malcolm-de-chazal
-1.2919754,-2.175755,-2.7219603,2.1044936,1.3849362,-2.4858565,-2.583347,1.1726837,0.32294458,-3.6634767,de-chazal_6,malcolm-de-chazal
-1.5328139,-2.6403847,-2.0523677,1.976902,0.86757267,-2.3449826,-2.6032083,1.5080769,0.6663187,-2.9547675,de-chazal_7,malcolm-de-chazal
-1.321265,-2.2393513,-3.090007,2.222871,1.4620625,-2.5941029,-2.4218814,1.3512123,0.45483005,-3.887979,de-chazal_8,malcolm-de-chazal
-1.4025913,-2.0154476,-2.3950436,1.7777357,1.4514154,-2.3339128,-2.1646726,1.1220089,0.28417325,-3.2305753,de-chazal_9,malcolm-de-chazal
3.3212698,6.500992,3.862439,-2.6701176,-5.586412,6.3928003,5.5817337,-1.536555,0.602651,8.31772,de-flandres_1,jean-de-flandres
3.2698185,6.3569827,4.298064,-3.2114494,-5.0044394,6.323422,5.4578657,-1.6199855,0.0029977895,8.264869,de-flandres_10,jean-de-flandres
3.2886436,6.28956,4.069677,-3.0235665,-5.1140037,6.2277613,5.2012787,-1.6146467,0.37474012,8.196393,de-flandres_11,jean-de-flandres
3.0722442,6.6255136,4.3713503,-3.1834564,-5.143372,6.305565,5.6094704,-1.6127975,0.57732844,8.547594,de-flandres_12,jean-de-flandres
3.2526414,6.266462,4.548502,-3.197076,-5.102445,6.46952,5.525427,-1.4319463,0.36265543,8.592243,de-flandres_2,jean-de-flandres
3.5005903,6.2171006,3.72384,-2.4447262,-5.599344,6.422824,5.4577017,-1.6416323,0.74364114,8.299289,de-flandres_3,jean-de-flandres
3.2195883,6.4743257,4.2228794,-3.3343267,-5.0340242,6.170688,5.425994,-1.5325254,0.3260698,8.451465,de-flandres_4,jean-de-flandres
3.0455596,6.385183,4.549818,-3.2346683,-5.1729465,6.3768816,5.4767017,-1.385585,0.4105665,8.669086,de-flandres_5,jean-de-flandres
3.2407887,6.472639,4.7239013,-3.4621046,-5.004467,6.3491006,5.292002,-1.7468426,0.21481788,8.477368,de-flandres_6,jean-de-flandres
3.1682663,6.2934113,4.65099,-3.1164868,-5.180757,6.3997774,5.441169,-1.6196232,0.6976957,8.617279,de-flandres_7,jean-de-flandres
3.2334037,6.58289,4.585406,-3.2867212,-5.2814465,6.494495,5.4203405,-1.5913535,0.21459866,8.51959,de-flandres_8,jean-de-flandres
3.3576274,6.7203245,4.550443,-3.3600824,-5.1976566,6.585574,5.704563,-1.5927962,0.33659068,8.5949135,de-flandres_9,jean-de-flandres
2.0990121,3.8758676,2.1250405,-1.3889031,-3.4967396,3.6273038,3.281614,-0.93089414,0.2446937,4.8655353,de-hooch_1,pieter-de-hooch
1.8988993,3.5917697,2.463405,-1.6172302,-2.9667225,3.4981608,2.9320993,-0.90797085,-0.23012558,4.6605062,de-hooch_2,pieter-de-hooch
1.8734505,3.4940975,2.3436196,-1.5137839,-2.952575,3.4371355,2.6584146,-0.94016886,0.18681452,4.6707997,de-hooch_3,pieter-de-hooch
2.02679,3.6625926,2.394,-1.627702,-3.0940156,3.6338398,3.0342352,-0.9176238,0.2637819,4.8317075,de-hooch_4,pieter-de-hooch
1.8579308,3.6458485,2.3603048,-1.5357547,-3.109037,3.6158798,3.2459161,-0.8187975,0.057668407,4.7543783,de-hooch_5,pieter-de-hooch
2.131988,3.823249,2.5283363,-1.8391948,-3.1296504,3.8896527,3.3335466,-1.080244,0.034545016,4.9061937,de-hooch_6,pieter-de-hooch
1.7684816,3.7719762,2.2698777,-1.5434144,-3.2663536,3.5719073,3.4002573,-0.7687806,0.6696943,4.6978207,de-hooch_7,pieter-de-hooch
2.0361009,3.826017,1.9374222,-1.6603644,-3.2196705,3.615868,2.8955357,-1.0119022,0.68491036,4.755492,de-hooch_8,pieter-de-hooch
2.0560837,3.645406,2.4242241,-1.7046914,-3.0117745,3.6276605,3.0073657,-1.1466112,0.38613316,4.81952,de-hooch_9,pieter-de-hooch
-1.5143069,-2.245397,-2.2328804,1.7059078,2.0097816,-2.3483603,-2.1311991,0.90091777,0.013153162,-3.6340628,de-kooning_1,willem-de-kooning
-1.586473,-2.0299003,-2.1241698,1.6635056,1.5783075,-2.4169958,-2.7245822,0.94997317,0.17978661,-3.3818676,de-kooning_10,willem-de-kooning
-1.3839337,-2.2686768,-2.2314706,1.6767895,1.602256,-2.3860395,-2.6929097,1.0338787,0.4963438,-3.2559748,de-kooning_11,willem-de-kooning
-1.5035045,-2.1707659,-2.1801825,1.6696527,1.393528,-2.4176118,-2.7917821,1.0403461,0.46817905,-3.1931567,de-kooning_12,willem-de-kooning
-1.619185,-2.1527193,-2.1200328,1.6357818,1.5604178,-2.3573682,-2.7573528,1.1470085,0.22539005,-3.2387526,de-kooning_13,willem-de-kooning
-1.6966332,-2.1457138,-2.1901336,1.8285053,1.6157856,-2.4913108,-2.6920881,1.0096722,0.002521336,-3.5109508,de-kooning_14,willem-de-kooning
-1.5002155,-2.0309153,-2.3705401,1.7703726,1.3736919,-2.4760613,-2.6518126,1.0027806,0.19310394,-3.324298,de-kooning_15,willem-de-kooning
-1.7916639,-2.150724,-2.247997,1.9049766,1.7894346,-2.5457566,-2.7281308,1.0508671,-0.10502261,-3.7180688,de-kooning_16,willem-de-kooning
-1.3652904,-2.0895774,-2.8068707,1.9246314,1.5747732,-2.6224337,-2.7137005,1.0033783,0.50001746,-3.8282034,de-kooning_17,willem-de-kooning
-1.4310919,-1.8514142,-2.4122996,1.6206503,1.469314,-2.398162,-2.6729784,0.9691239,0.45905071,-3.4201038,de-kooning_18,willem-de-kooning
-1.1670259,-2.169864,-2.5784514,1.9678738,1.3064075,-2.2562244,-2.53829,1.0891536,0.07215491,-3.0472329,de-kooning_2,willem-de-kooning
-1.4770234,-2.048725,-1.8851905,1.6252201,1.3730133,-2.2287953,-2.5514736,0.90340906,0.34750038,-3.0577056,de-kooning_3,willem-de-kooning
-1.5994812,-2.262169,-1.8988581,1.7989349,1.3223746,-2.2996402,-2.7977655,1.1270819,0.25623077,-3.0233512,de-kooning_4,willem-de-kooning
-1.58552,-2.2149677,-1.9301218,1.8228607,1.4561465,-2.4672318,-2.8357203,0.9943793,0.013463419,-3.2303061,de-kooning_5,willem-de-kooning
-1.5575988,-1.926514,-2.3006182,1.8134108,1.4996709,-2.385476,-2.6989558,0.80382675,0.28414652,-3.5000603,de-kooning_6,willem-de-kooning
-1.504868,-1.9279579,-2.2141447,1.8965192,1.6654179,-2.3662164,-2.550245,0.87351006,-0.15071474,-3.5524933,de-kooning_7,willem-de-kooning
-1.5100044,-1.9133092,-2.5097556,2.0467603,1.5601507,-2.5472293,-2.8156574,0.91533464,0.10379113,-3.8699605,de-kooning_8,willem-de-kooning
-1.6210163,-2.2445486,-2.1628242,1.8513858,1.6976069,-2.4504695,-2.7788022,0.9584556,-0.0041593127,-3.431671,de-kooning_9,willem-de-kooning
1.873718,3.3732753,2.4129992,-1.6432977,-2.957296,3.549318,2.827795,-0.7961146,0.39732543,4.6030464,de-la-tour_1,georges-de-la-tour
1.7378477,3.3468795,2.2943032,-1.2397053,-3.2159405,3.5650654,2.877166,-0.8021217,0.7424372,4.673656,de-la-tour_10,georges-de-la-tour
1.676399,3.5966017,2.4044302,-1.4460394,-3.11673,3.7096467,3.2686863,-0.696255,0.29008886,4.6972756,de-la-tour_11,georges-de-la-tour
2.0227304,3.4689374,2.4323971,-1.6932662,-2.9584403,3.5025585,2.963102,-0.89374644,0.46322584,4.6189632,de-la-tour_12,georges-de-la-tour
1.9096564,3.3356316,2.2385228,-1.6140716,-2.9016173,3.6319706,2.9536889,-0.6514827,0.15892126,4.366241,de-la-tour_13,georges-de-la-tour
1.9434952,3.4197483,2.5519364,-1.559587,-3.1938756,3.8015537,3.1073828,-0.76746863,0.47512233,4.8720474,de-la-tour_14,georges-de-la-tour
1.8821447,3.2750452,2.3606272,-1.4212177,-3.0259929,3.3578737,2.8240814,-1.1289277,0.60395634,4.5263658,de-la-tour_2,georges-de-la-tour
1.7901859,3.3944843,1.9312531,-1.1428237,-3.1381035,3.1633332,3.005228,-0.9779383,0.7636207,4.553581,de-la-tour_3,georges-de-la-tour
2.07654,3.3024912,2.0654578,-1.4211354,-2.9132335,3.6484163,2.92593,-1.0039724,0.70821595,4.4143662,de-la-tour_4,georges-de-la-tour
1.9713459,3.621782,2.318422,-1.6966221,-2.9724112,3.3805583,2.933544,-1.0874577,0.55801547,4.65097,de-la-tour_5,georges-de-la-tour
1.862322,3.5976636,2.0258477,-1.497704,-2.967642,3.517659,3.1348403,-0.88320905,0.76786906,4.5294266,de-la-tour_6,georges-de-la-tour
1.8781605,3.6091115,2.3152668,-1.5863595,-3.0809708,3.5302575,3.1722724,-0.8288625,0.34485978,4.6353893,de-la-tour_7,georges-de-la-tour
2.0467966,3.5758672,2.4087636,-1.6541157,-2.9930384,3.6449516,3.029171,-0.90498704,0.61804134,4.7749577,de-la-tour_8,georges-de-la-tour
1.6617001,3.8713794,2.200444,-1.479697,-3.3189168,3.6337714,3.2068448,-0.84338975,0.77801996,4.8486614,de-la-tour_9,georges-de-la-tour
-1.5374262,-2.0901244,-1.3970243,1.4629114,0.95347726,-2.2026114,-2.5809393,0.8826666,0.12618907,-2.6441476,de-souza-cardoso_1,amedeo-de-souza-cardoso
-1.2769347,-1.6820083,-2.266616,1.6887388,1.2496735,-2.0164547,-2.4374561,1.0454768,0.22073498,-3.296686,de-souza-cardoso_10,amedeo-de-souza-cardoso
-1.3134792,-1.8011501,-2.2770731,1.8786533,0.8424021,-2.0599203,-2.207607,1.1449797,0.4801525,-3.0689292,de-souza-cardoso_11,amedeo-de-souza-cardoso
-1.1882361,-1.3976555,-2.410004,1.7291648,0.99895704,-2.0411713,-2.240699,0.86204726,0.45379657,-3.187726,de-souza-cardoso_12,amedeo-de-souza-cardoso
-1.1436291,-1.2842891,-2.2023003,1.7221067,1.222831,-1.9784043,-2.3063006,0.6714205,0.05684368,-3.2144208,de-souza-cardoso_13,amedeo-de-souza-cardoso
-1.0767479,-1.3054266,-1.9540743,1.5043712,0.94772077,-1.9118648,-2.353782,0.6420845,0.27155298,-2.8029687,de-souza-cardoso_14,amedeo-de-souza-cardoso
-1.2041448,-2.0836604,-1.3818159,1.5682127,1.3075541,-2.024549,-2.155012,0.82729834,-0.15569624,-2.5810723,de-souza-cardoso_15,amedeo-de-souza-cardoso
